"Дата","Цена","Откр.","Макс.","Мин.","Изм. %"
"26.12.2006","26,3970","26,3650","26,4000","26,3410","0,15%"
"25.12.2006","26,3570","26,3320","26,3830","26,3200","0,08%"
"22.12.2006","26,3370","26,3190","26,3400","26,2680","0,05%"
"21.12.2006","26,3250","26,3130","26,3490","26,2720","0,01%"
"20.12.2006","26,3230","26,2980","26,3270","26,2550","0,10%"
"19.12.2006","26,2970","26,3890","26,4080","26,2880","-0,44%"
"18.12.2006","26,4120","26,4060","26,4350","26,3700","0,02%"
"15.12.2006","26,4070","26,3410","26,4260","26,3110","0,28%"
"14.12.2006","26,3340","26,2760","26,3430","26,2450","0,17%"
"13.12.2006","26,2880","26,2210","26,2990","26,2130","0,11%"
"12.12.2006","26,2580","26,2620","26,2790","26,2280","0,06%"
"11.12.2006","26,2410","26,3210","26,3660","26,2330","-0,11%"
"08.12.2006","26,2700","26,2270","26,2990","26,1440","0,16%"
"07.12.2006","26,2270","26,2210","26,2450","26,1790","0,08%"
"06.12.2006","26,2060","26,1820","26,2480","26,1600","0,08%"
"05.12.2006","26,1860","26,1630","26,2190","26,1440","0,03%"
"04.12.2006","26,1780","26,1730","26,2260","26,1410","-0,03%"
"01.12.2006","26,1860","26,2580","26,2870","26,1570","-0,25%"
"30.11.2006","26,2510","26,3400","26,3560","26,2270","-0,34%"
"29.11.2006","26,3410","26,3000","26,3630","26,2770","0,02%"
"28.11.2006","26,3350","26,3520","26,3750","26,3110","-0,14%"
"27.11.2006","26,3730","26,3290","26,4020","26,3280","-0,13%"
"24.11.2006","26,4070","26,5430","26,5630","26,3850","-0,52%"
"23.11.2006","26,5450","26,5460","26,5730","26,5150","-0,09%"
"22.11.2006","26,5690","26,6310","26,6410","26,5260","-0,33%"
"21.11.2006","26,6570","26,6550","26,6800","26,6340","-0,03%"
"20.11.2006","26,6650","26,6420","26,6720","26,6200","0,05%"
"17.11.2006","26,6510","26,6810","26,7160","26,6280","-0,11%"
"16.11.2006","26,6800","26,6420","26,6880","26,6330","0,08%"
"15.11.2006","26,6590","26,6610","26,6980","26,6390","-0,00%"
"14.11.2006","26,6600","26,6630","26,6820","26,6050","-0,02%"
"13.11.2006","26,6660","26,6280","26,6760","26,5870","0,16%"
"10.11.2006","26,6240","26,6400","26,6440","26,5730","-0,06%"
"09.11.2006","26,6410","26,6910","26,7200","26,6190","-0,24%"
"08.11.2006","26,7050","26,6880","26,7170","26,6660","0,15%"
"07.11.2006","26,6660","26,7470","26,7640","26,6550","-0,31%"
"06.11.2006","26,7490","26,7550","26,7780","26,7450","-0,06%"
"03.11.2006","26,7660","26,6900","26,7860","26,6900","0,24%"
"02.11.2006","26,7020","26,7170","26,7370","26,6830","-0,04%"
"01.11.2006","26,7130","26,7070","26,7380","26,6700","0,04%"
"31.10.2006","26,7010","26,7480","26,7900","26,6800","-0,18%"
"30.10.2006","26,7490","26,7380","26,7730","26,7290","0,03%"
"27.10.2006","26,7400","26,7680","26,8070","26,7160","-0,12%"
"26.10.2006","26,7720","26,8660","26,8700","26,7620","-0,42%"
"25.10.2006","26,8860","26,9100","26,9190","26,8680","-0,03%"
"24.10.2006","26,8930","26,9170","26,9470","26,8860","-0,13%"
"23.10.2006","26,9270","26,8620","26,9320","26,8380","0,23%"
"20.10.2006","26,8640","26,8520","26,8820","26,8320","0,03%"
"19.10.2006","26,8560","26,9400","26,9500","26,8470","-0,37%"
"18.10.2006","26,9550","26,9440","26,9780","26,9150","0,09%"
"17.10.2006","26,9300","26,9400","26,9680","26,9090","-0,12%"
"16.10.2006","26,9630","26,9860","27,0010","26,9310","-0,05%"
"13.10.2006","26,9770","26,9340","27,0070","26,9110","0,12%"
"12.10.2006","26,9440","26,9700","26,9760","26,9190","-0,03%"
"11.10.2006","26,9520","26,9490","26,9640","26,9240","0,00%"
"10.10.2006","26,9520","26,8830","26,9730","26,8740","0,24%"
"09.10.2006","26,8870","26,8880","26,9020","26,8680","-0,04%"
"06.10.2006","26,8970","26,8100","26,9170","26,7400","0,34%"
"05.10.2006","26,8060","26,7720","26,8400","26,7380","0,05%"
"04.10.2006","26,7930","26,7590","26,8280","26,7330","0,09%"
"03.10.2006","26,7680","26,7420","26,7870","26,6650","0,13%"
"02.10.2006","26,7340","26,7860","26,8080","26,7030","-0,18%"
"29.09.2006","26,7830","26,7680","26,8300","26,7530","0,06%"
"28.09.2006","26,7680","26,7720","26,8040","26,7180","0,01%"
"27.09.2006","26,7640","26,7900","26,8020","26,7470","-0,10%"
"26.09.2006","26,7900","26,7270","26,8120","26,7050","0,24%"
"25.09.2006","26,7250","26,6620","26,7440","26,6450","0,22%"
"22.09.2006","26,6670","26,6890","26,6970","26,6200","-0,10%"
"21.09.2006","26,6950","26,7810","26,7930","26,6750","-0,24%"
"20.09.2006","26,7600","26,7950","26,8090","26,7520","-0,14%"
"19.09.2006","26,7970","26,7770","26,8200","26,7450","0,02%"
"18.09.2006","26,7910","26,7900","26,8280","26,7580","-0,04%"
"15.09.2006","26,8030","26,7710","26,8480","26,7270","0,16%"
"14.09.2006","26,7610","26,7870","26,8180","26,7290","-0,13%"
"13.09.2006","26,7950","26,8050","26,8250","26,7400","-0,06%"
"12.09.2006","26,8110","26,7920","26,8180","26,7530","0,04%"
"11.09.2006","26,8000","26,7990","26,8150","26,7420","-0,02%"
"08.09.2006","26,8060","26,7260","26,8230","26,6850","0,32%"
"07.09.2006","26,7200","26,6860","26,7690","26,6470","0,07%"
"06.09.2006","26,7020","26,6650","26,7230","26,6500","0,09%"
"05.09.2006","26,6790","26,7040","26,7420","26,6280","-0,10%"
"04.09.2006","26,7060","26,7200","26,7560","26,6920","-0,12%"
"01.09.2006","26,7370","26,7560","26,8100","26,7070","-0,13%"
"31.08.2006","26,7710","26,7300","26,7780","26,6760","0,12%"
"30.08.2006","26,7390","26,7420","26,7580","26,7170","-0,19%"
"29.08.2006","26,7890","26,7740","26,8200","26,7250","0,06%"
"28.08.2006","26,7720","26,7950","26,8030","26,7410","-0,11%"
"25.08.2006","26,8010","26,7890","26,8350","26,7750","0,02%"
"24.08.2006","26,7950","26,7750","26,8050","26,7180","0,06%"
"23.08.2006","26,7790","26,7490","26,7860","26,7080","0,01%"
"22.08.2006","26,7760","26,6820","26,7770","26,6800","0,36%"
"21.08.2006","26,6800","26,7330","26,7390","26,6310","-0,22%"
"18.08.2006","26,7390","26,7390","26,7870","26,7070","-0,08%"
"17.08.2006","26,7610","26,7330","26,7650","26,6870","0,10%"
"16.08.2006","26,7330","26,7690","26,8000","26,7080","-0,16%"
"15.08.2006","26,7750","26,8280","26,8530","26,7520","-0,21%"
"14.08.2006","26,8310","26,8310","26,8470","26,7880","0,03%"
"11.08.2006","26,8240","26,7510","26,8370","26,7460","0,19%"
"10.08.2006","26,7730","26,6960","26,8010","26,6430","0,33%"
"09.08.2006","26,6860","26,7350","26,7890","26,6610","-0,14%"
"08.08.2006","26,7230","26,7250","26,7500","26,6900","-0,01%"
"07.08.2006","26,7270","26,6700","26,7270","26,6700","0,19%"
"04.08.2006","26,6750","26,7570","26,7950","26,6540","-0,34%"
"03.08.2006","26,7650","26,7760","26,8250","26,7260","-0,03%"
"02.08.2006","26,7720","26,7450","26,7950","26,7340","0,03%"
"01.08.2006","26,7650","26,8040","26,8510","26,7480","-0,14%"
"31.07.2006","26,8020","26,8100","26,8630","26,7760","-0,04%"
"28.07.2006","26,8120","26,8020","26,9040","26,8020","0,03%"
"27.07.2006","26,8040","26,9330","26,9830","26,7820","-0,50%"
"26.07.2006","26,9380","26,9690","26,9980","26,9000","-0,16%"
"25.07.2006","26,9810","26,9250","26,9880","26,8860","0,17%"
"24.07.2006","26,9340","26,8650","26,9490","26,8650","0,24%"
"21.07.2006","26,8700","26,9120","26,9400","26,8650","-0,19%"
"20.07.2006","26,9200","26,9620","26,9830","26,8920","-0,11%"
"19.07.2006","26,9500","27,0450","27,0950","26,9450","-0,39%"
"18.07.2006","27,0550","27,0040","27,0790","26,9920","0,16%"
"17.07.2006","27,0110","26,9960","27,0350","26,8950","0,14%"
"14.07.2006","26,9740","26,9270","26,9950","26,9200","0,13%"
"13.07.2006","26,9400","26,9210","26,9540","26,8660","0,04%"
"12.07.2006","26,9290","26,8670","26,9470","26,8550","0,20%"
"11.07.2006","26,8740","26,9020","26,9340","26,8650","-0,15%"
"10.07.2006","26,9140","26,8310","26,9230","26,8260","0,32%"
"07.07.2006","26,8270","26,8660","26,8970","26,7950","-0,17%"
"06.07.2006","26,8740","26,9190","26,9330","26,8690","-0,19%"
"05.07.2006","26,9240","26,8520","26,9380","26,8020","0,31%"
"04.07.2006","26,8400","26,8650","26,8710","26,8120","-0,06%"
"03.07.2006","26,8570","26,8600","26,9030","26,8410","-0,02%"
"30.06.2006","26,8620","26,8980","26,9550","26,8470","-0,90%"
"29.06.2006","27,1070","27,0710","27,1100","27,0700","0,07%"
"28.06.2006","27,0870","27,0440","27,1070","27,0410","0,14%"
"27.06.2006","27,0490","27,0340","27,0640","27,0110","0,05%"
"26.06.2006","27,0350","27,1080","27,1270","27,0270","-0,27%"
"23.06.2006","27,1080","27,0540","27,1430","27,0400","0,20%"
"22.06.2006","27,0540","26,9650","27,0700","26,9480","0,33%"
"21.06.2006","26,9660","27,0440","27,0750","26,9590","-0,25%"
"20.06.2006","27,0340","27,0460","27,0870","26,9900","-0,09%"
"19.06.2006","27,0590","27,0500","27,0680","27,0150","0,19%"
"16.06.2006","27,0090","27,0300","27,0410","26,9090","-0,11%"
"15.06.2006","27,0390","27,0800","27,0840","27,0040","-0,01%"
"14.06.2006","27,0410","27,0950","27,1190","27,0370","-0,27%"
"13.06.2006","27,1140","27,0650","27,1160","27,0510","0,25%"
"12.06.2006","27,0460","27,0450","27,0460","27,0450","0,00%"
"09.06.2006","27,0460","27,0080","27,0460","26,9800","0,20%"
"08.06.2006","26,9910","26,8370","27,0190","26,8370","0,53%"
"07.06.2006","26,8490","26,8200","26,8730","26,8200","0,09%"
"06.06.2006","26,8260","26,6940","26,8290","26,6940","0,42%"
"05.06.2006","26,7140","26,7270","26,7460","26,6850","-0,18%"
"02.06.2006","26,7630","26,8900","26,9000","26,7530","-1,22%"
"01.06.2006","27,0940","27,0040","27,0990","26,9970","0,40%"
"31.05.2006","26,9870","26,9480","26,9960","26,9130","0,16%"
"30.05.2006","26,9440","27,0000","27,0060","26,9270","-0,41%"
"29.05.2006","27,0550","27,0600","27,0820","27,0380","0,01%"
"26.05.2006","27,0530","27,0250","27,0530","26,9770","0,05%"
"25.05.2006","27,0390","27,0430","27,0960","27,0120","0,10%"
"24.05.2006","27,0110","27,0410","27,0430","26,9130","0,09%"
"23.05.2006","26,9860","27,0520","27,0560","26,9620","-0,29%"
"22.05.2006","27,0640","27,0650","27,1110","27,0270","0,03%"
"19.05.2006","27,0560","27,0400","27,0660","26,9700","0,07%"
"18.05.2006","27,0380","27,0650","27,0800","27,0150","0,32%"
"17.05.2006","26,9510","26,9820","27,0070","26,8950","-0,19%"
"16.05.2006","27,0020","27,0430","27,0680","26,9650","-0,09%"
"15.05.2006","27,0270","26,8980","27,0470","26,8830","0,38%"
"12.05.2006","26,9260","26,9780","26,9860","26,8700","-0,16%"
"11.05.2006","26,9690","27,0300","27,1220","26,9500","-0,19%"
"10.05.2006","27,0190","27,0500","27,0620","27,0020","-0,17%"
"09.05.2006","27,0640","27,1130","27,1240","27,0350","-0,18%"
"08.05.2006","27,1120","27,0670","27,1140","27,0300","0,12%"
"05.05.2006","27,0790","27,1120","27,1410","27,0080","-0,15%"
"04.05.2006","27,1200","27,1800","27,2330","27,1130","-0,21%"
"03.05.2006","27,1760","27,1650","27,1900","27,1480","0,02%"
"02.05.2006","27,1710","27,2300","27,2540","27,1420","-0,29%"
"01.05.2006","27,2510","27,2500","27,2510","27,2500","0,00%"
"28.04.2006","27,2510","27,2770","27,2830","27,2360","-0,51%"
"27.04.2006","27,3910","27,3490","27,3910","27,3370","-0,02%"
"26.04.2006","27,3970","27,3900","27,4100","27,3740","-0,03%"
"25.04.2006","27,4040","27,4310","27,4740","27,3650","-0,15%"
"24.04.2006","27,4440","27,5160","27,5180","27,3990","-0,15%"
"21.04.2006","27,4840","27,4560","27,5350","27,4560","0,01%"
"20.04.2006","27,4800","27,4620","27,4870","27,4470","0,11%"
"19.04.2006","27,4500","27,5070","27,5100","27,4300","-0,27%"
"18.04.2006","27,5240","27,5370","27,5880","27,5100","-0,02%"
"17.04.2006","27,5300","27,6780","27,6810","27,5170","-0,64%"
"14.04.2006","27,7070","27,6890","27,7110","27,6740","-0,03%"
"13.04.2006","27,7160","27,7100","27,7260","27,6540","0,06%"
"12.04.2006","27,7000","27,6600","27,7330","27,6490","0,04%"
"11.04.2006","27,6890","27,6920","27,7130","27,6560","-0,06%"
"10.04.2006","27,7050","27,6190","27,7250","27,6190","0,14%"
"07.04.2006","27,6670","27,5980","27,6670","27,5840","0,28%"
"06.04.2006","27,5910","27,5590","27,5910","27,4800","0,18%"
"05.04.2006","27,5410","27,5430","27,5730","27,5160","-0,11%"
"04.04.2006","27,5710","27,7760","27,7800","27,5670","-0,59%"
"03.04.2006","27,7340","27,6950","27,7860","27,6920","0,09%"
"31.03.2006","27,7090","27,6880","27,7280","27,6740","0,05%"
"30.03.2006","27,6960","27,7870","27,7910","27,6920","-0,29%"
"29.03.2006","27,7760","27,7990","27,8280","27,7710","0,26%"
"28.03.2006","27,7050","27,7790","27,8480","27,7000","-0,30%"
"27.03.2006","27,7870","27,7600","27,7950","27,7600","-0,23%"
"24.03.2006","27,8500","27,8230","27,8580","27,7900","0,07%"
"23.03.2006","27,8310","27,7750","27,8330","27,7470","0,35%"
"22.03.2006","27,7350","27,7470","27,7870","27,7260","-0,06%"
"21.03.2006","27,7520","27,6950","27,7520","27,6450","0,34%"
"20.03.2006","27,6570","27,6600","27,6780","27,6320","-0,02%"
"17.03.2006","27,6630","27,7350","27,7390","27,6500","-0,26%"
"16.03.2006","27,7360","27,8020","27,8400","27,7300","-0,33%"
"15.03.2006","27,8270","27,9560","27,9680","27,8060","-0,47%"
"14.03.2006","27,9580","27,9850","28,0380","27,9540","-0,27%"
"13.03.2006","28,0350","27,9950","28,0450","27,9820","-0,02%"
"10.03.2006","28,0400","28,0430","28,0530","28,0200","-0,02%"
"09.03.2006","28,0450","28,0330","28,0450","28,0000","-0,07%"
"08.03.2006","28,0650","28,0620","28,0650","28,0620","0,00%"
"07.03.2006","28,0650","27,9750","28,0650","27,9700","0,50%"
"06.03.2006","27,9240","27,8800","27,9240","27,8750","-0,02%"
"03.03.2006","27,9290","27,9100","27,9490","27,8950","-0,34%"
"02.03.2006","28,0250","28,0400","28,0490","28,0110","-0,08%"
"01.03.2006","28,0480","28,0270","28,0580","27,9850","0,07%"
"28.02.2006","28,0290","28,1170","28,1290","28,0240","-0,35%"
"27.02.2006","28,1280","28,1480","28,1880","28,1050","-0,23%"
"24.02.2006","28,1940","28,1840","28,1940","28,1840","0,00%"
"23.02.2006","28,1940","28,1840","28,1940","28,1840","-0,11%"
"22.02.2006","28,2250","28,1950","28,2250","28,1640","0,11%"
"21.02.2006","28,1940","28,1300","28,2150","28,1300","0,12%"
"20.02.2006","28,1590","28,1460","28,1730","28,1070","-0,12%"
"17.02.2006","28,1930","28,2190","28,2440","28,1710","-0,11%"
"16.02.2006","28,2240","28,2210","28,2510","28,2060","-0,02%"
"15.02.2006","28,2290","28,1880","28,2300","28,1600","0,05%"
"14.02.2006","28,2140","28,2200","28,2380","28,1700","0,10%"
"13.02.2006","28,1850","28,3300","28,2550","28,1810","-0,23%"
"10.02.2006","28,2500","28,2470","28,2820","28,2050","-0,03%"
"09.02.2006","28,2590","28,2560","28,2820","28,2100","-0,05%"
"08.02.2006","28,2740","28,2580","28,2790","28,2120","0,03%"
"07.02.2006","28,2650","28,2160","28,2890","28,2160","0,05%"
"06.02.2006","28,2500","28,2200","28,2590","28,2110","-0,01%"
"03.02.2006","28,2540","28,1440","28,2810","28,1330","0,41%"
"02.02.2006","28,1400","28,1730","28,2130","28,1310","-0,05%"
"01.02.2006","28,1550","28,0800","28,1680","28,0800","0,12%"
"31.01.2006","28,1210","28,1370","28,1690","28,1100","-0,09%"
"30.01.2006","28,1460","28,1170","28,1680","28,1020","0,52%"
"27.01.2006","28,0000","28,0090","28,0670","27,9950","0,07%"
"26.01.2006","27,9810","27,9900","27,9950","27,9550","0,11%"
"25.01.2006","27,9490","27,9800","27,9890","27,9000","-0,16%"
"24.01.2006","27,9950","27,9500","28,0100","27,9500","-0,04%"
"23.01.2006","28,0050","28,0400","28,0700","27,9700","-0,88%"
"20.01.2006","28,2550","28,2850","28,3110","28,2500","0,04%"
"19.01.2006","28,2450","28,3100","28,3150","28,2400","-0,05%"
"18.01.2006","28,2600","28,3110","28,3270","28,2500","-0,30%"
"17.01.2006","28,3450","28,2880","28,3470","28,2500","0,24%"
"16.01.2006","28,2770","28,3900","28,3930","28,2440","-0,52%"
"13.01.2006","28,4260","28,4960","28,5070","28,4220","-0,27%"
"12.01.2006","28,5030","28,4180","28,5240","28,3690","0,30%"
"11.01.2006","28,4170","28,5000","28,5170","28,4020","-0,32%"
"10.01.2006","28,5070","28,6680","28,7520","28,4200","-0,57%"
"09.01.2006","28,6700","28,6650","28,6700","28,6650","0,00%"
"06.01.2006","28,6700","28,6650","28,6700","28,6650","0,00%"
"05.01.2006","28,6700","28,7200","28,7250","28,6650","-0,25%"
"04.01.2006","28,7410","28,7390","28,7410","28,7390","0,00%"
"03.01.2006","28,7410","28,7390","28,7410","28,7390","0,00%"
"02.01.2006","28,7410","28,7390","28,7410","28,7390","0,00%"
"30.12.2005","28,7410","28,7860","28,7880","28,7240","-0,22%"
"29.12.2005","28,8050","28,7300","28,8150","28,7200","0,21%"
"28.12.2005","28,7450","28,8280","28,8340","28,7260","-0,22%"
"27.12.2005","28,8070","28,7950","28,8280","28,7750","0,04%"
"26.12.2005","28,7950","28,7810","28,8170","28,7670","0,02%"
"23.12.2005","28,7890","28,7930","28,8140","28,7580","-0,04%"
"22.12.2005","28,8010","28,8280","28,8630","28,7720","-0,19%"
"21.12.2005","28,8560","28,7710","28,8610","28,7380","0,44%"
"20.12.2005","28,7300","28,6720","28,7320","28,6100","0,25%"
"19.12.2005","28,6570","28,6180","28,6750","28,6040","0,05%"
"16.12.2005","28,6420","28,6900","28,7360","28,6310","-0,24%"
"15.12.2005","28,7110","28,6640","28,7190","28,6300","0,21%"
"14.12.2005","28,6510","28,7230","28,7390","28,6050","-0,30%"
"13.12.2005","28,7370","28,7250","28,7580","28,6900","0,12%"
"12.12.2005","28,7030","28,8630","28,8840","28,6900","-0,56%"
"09.12.2005","28,8650","28,9330","28,9750","28,8600","-0,20%"
"08.12.2005","28,9240","28,9770","29,0010","28,9000","-0,25%"
"07.12.2005","28,9960","28,9010","29,0060","28,8980","0,27%"
"06.12.2005","28,9170","28,9020","28,9470","28,8980","-0,04%"
"05.12.2005","28,9300","28,9740","29,0060","28,9130","-0,14%"
"02.12.2005","28,9700","28,8780","29,0080","28,8780","0,36%"
"01.12.2005","28,8650","28,8020","28,8650","28,7920","0,20%"
"30.11.2005","28,8070","28,7650","28,8330","28,7650","0,07%"
"29.11.2005","28,7860","28,8300","28,8740","28,7100","0,01%"
"28.11.2005","28,7840","28,7930","28,8810","28,7770","-0,04%"
"25.11.2005","28,7960","28,7740","28,8100","28,7740","0,14%"
"24.11.2005","28,7560","28,7420","28,7690","28,7300","-0,01%"
"23.11.2005","28,7580","28,8060","28,8110","28,7190","-0,31%"
"22.11.2005","28,8460","28,7250","28,8510","28,7250","0,44%"
"21.11.2005","28,7190","28,8670","28,8710","28,7150","-0,43%"
"18.11.2005","28,8440","28,8320","28,8840","28,8300","0,06%"
"17.11.2005","28,8280","28,8730","28,8980","28,8220","-0,20%"
"16.11.2005","28,8870","28,8850","28,8890","28,8200","-0,00%"
"15.11.2005","28,8880","28,8720","28,8950","28,8400","0,02%"
"14.11.2005","28,8830","28,8320","28,8920","28,7970","0,05%"
"11.11.2005","28,8690","28,8450","28,9090","28,8050","0,09%"
"10.11.2005","28,8430","28,8160","28,8700","28,7950","-0,02%"
"09.11.2005","28,8480","28,8450","28,8730","28,8120","-0,03%"
"08.11.2005","28,8580","28,7780","28,9300","28,7780","0,26%"
"07.11.2005","28,7820","28,5750","28,7920","28,5750","0,71%"
"04.11.2005","28,5780","28,5760","28,5800","28,5740","0,00%"
"03.11.2005","28,5780","28,5380","28,5840","28,5300","0,11%"
"02.11.2005","28,5470","28,5620","28,6290","28,5300","-0,48%"
"01.11.2005","28,6850","28,5620","28,6850","28,5550","0,44%"
"31.10.2005","28,5600","28,4880","28,5600","28,4800","0,37%"
"28.10.2005","28,4550","28,4310","28,4620","28,3960","0,12%"
"27.10.2005","28,4220","28,5060","28,5300","28,3950","-0,28%"
"26.10.2005","28,5010","28,4630","28,5240","28,4330","0,09%"
"25.10.2005","28,4750","28,5720","28,6220","28,4680","-0,37%"
"24.10.2005","28,5810","28,6460","28,6700","28,5460","-0,27%"
"21.10.2005","28,6570","28,5750","28,6600","28,5210","0,15%"
"20.10.2005","28,6130","28,5950","28,6590","28,5870","0,00%"
"19.10.2005","28,6130","28,6140","28,7010","28,5840","-0,03%"
"18.10.2005","28,6210","28,5830","28,6580","28,5830","0,16%"
"17.10.2005","28,5740","28,5800","28,6110","28,5100","0,11%"
"14.10.2005","28,5430","28,6450","28,6500","28,5290","-0,26%"
"13.10.2005","28,6160","28,5690","28,6750","28,5500","0,14%"
"12.10.2005","28,5750","28,5950","28,6300","28,5490","-0,05%"
"11.10.2005","28,5890","28,5120","28,5990","28,5120","0,23%"
"10.10.2005","28,5240","28,5020","28,5370","28,4580","0,09%"
"07.10.2005","28,4970","28,5200","28,5240","28,4320","0,02%"
"06.10.2005","28,4920","28,5280","28,5620","28,4520","-0,24%"
"05.10.2005","28,5600","28,6280","28,6390","28,5320","-0,23%"
"04.10.2005","28,6250","28,6500","28,6750","28,6020","-0,14%"
"03.10.2005","28,6660","28,4970","28,6720","28,4880","0,58%"
"30.09.2005","28,5000","28,5270","28,5520","28,4380","-0,14%"
"29.09.2005","28,5400","28,5170","28,5640","28,4830","0,05%"
"28.09.2005","28,5270","28,5460","28,5640","28,5120","-0,06%"
"27.09.2005","28,5450","28,5360","28,5870","28,5320","-0,04%"
"26.09.2005","28,5560","28,5100","28,5560","28,4910","0,28%"
"23.09.2005","28,4760","28,4060","28,4760","28,3590","0,30%"
"22.09.2005","28,3900","28,3700","28,3900","28,3390","0,14%"
"21.09.2005","28,3510","28,4100","28,4140","28,3370","-0,13%"
"20.09.2005","28,3870","28,4050","28,4270","28,3830","-0,13%"
"19.09.2005","28,4250","28,3950","28,4750","28,3950","0,18%"
"16.09.2005","28,3750","28,3660","28,3750","28,2790","0,03%"
"15.09.2005","28,3670","28,3510","28,3790","28,3030","0,25%"
"14.09.2005","28,2970","28,3660","28,3710","28,2680","-0,42%"
"13.09.2005","28,4150","28,3460","28,4220","28,3460","0,09%"
"12.09.2005","28,3900","28,3250","28,3930","28,3250","0,42%"
"09.09.2005","28,2700","28,2560","28,3020","28,2000","0,04%"
"08.09.2005","28,2580","28,2360","28,2820","28,2360","0,06%"
"07.09.2005","28,2400","28,2010","28,2650","28,1700","0,05%"
"06.09.2005","28,2270","28,1540","28,2480","28,1500","0,24%"
"05.09.2005","28,1600","28,2880","28,3070","28,1250","-0,42%"
"02.09.2005","28,2800","28,4120","28,4680","28,2270","-0,50%"
"01.09.2005","28,4220","28,4860","28,5660","28,3500","-0,24%"
"31.08.2005","28,4900","28,5350","28,5760","28,4750","-0,29%"
"30.08.2005","28,5740","28,4830","28,5870","28,4830","0,30%"
"29.08.2005","28,4880","28,4380","28,4900","28,4250","0,19%"
"26.08.2005","28,4350","28,4990","28,5040","28,4270","-0,12%"
"25.08.2005","28,4700","28,4500","28,5070","28,4400","-0,02%"
"24.08.2005","28,4750","28,5560","28,5960","28,4700","-0,31%"
"23.08.2005","28,5640","28,5460","28,5820","28,5250","0,07%"
"22.08.2005","28,5450","28,5750","28,6080","28,5350","-0,17%"
"19.08.2005","28,5950","28,5600","28,6290","28,5150","0,06%"
"18.08.2005","28,5780","28,4560","28,5780","28,4550","0,39%"
"17.08.2005","28,4680","28,4560","28,4850","28,4200","0,05%"
"16.08.2005","28,4550","28,4160","28,4620","28,3750","0,12%"
"15.08.2005","28,4200","28,3500","28,4200","28,3400","0,39%"
"12.08.2005","28,3100","28,3700","28,3750","28,2950","-0,10%"
"11.08.2005","28,3370","28,3920","28,3950","28,3320","-0,18%"
"10.08.2005","28,3880","28,4000","28,4070","28,3650","-0,09%"
"09.08.2005","28,4130","28,4330","28,4380","28,3450","0,05%"
"08.08.2005","28,3980","28,4300","28,4450","28,3800","-0,06%"
"05.08.2005","28,4150","28,4800","28,4900","28,3720","-0,16%"
"04.08.2005","28,4600","28,4680","28,4950","28,4330","-0,09%"
"03.08.2005","28,4860","28,6060","28,6260","28,4680","-0,29%"
"02.08.2005","28,5700","28,5600","28,5980","28,5580","-0,00%"
"01.08.2005","28,5710","28,5850","28,6070","28,5580","-0,15%"
"29.07.2005","28,6150","28,6610","28,6650","28,6110","-0,17%"
"28.07.2005","28,6650","28,6960","28,7000","28,6590","-0,13%"
"27.07.2005","28,7010","28,7360","28,7440","28,6970","-0,14%"
"26.07.2005","28,7400","28,6560","28,7400","28,6560","0,27%"
"25.07.2005","28,6620","28,6100","28,7190","28,6100","0,17%"
"22.07.2005","28,6140","28,5850","28,6160","28,5670","0,14%"
"21.07.2005","28,5740","28,6660","28,6690","28,5550","-0,31%"
"20.07.2005","28,6620","28,7060","28,7190","28,6500","-0,11%"
"19.07.2005","28,6950","28,6760","28,7550","28,6300","0,05%"
"18.07.2005","28,6810","28,6800","28,6840","28,6570","-0,05%"
"15.07.2005","28,6950","28,6520","28,6950","28,6140","0,10%"
"14.07.2005","28,6650","28,6210","28,6750","28,6200","0,07%"
"13.07.2005","28,6450","28,5660","28,6550","28,5560","0,22%"
"12.07.2005","28,5820","28,7100","28,7130","28,5650","-0,46%"
"11.07.2005","28,7140","28,7510","28,7860","28,6930","-0,22%"
"08.07.2005","28,7760","28,8360","28,8450","28,7730","-0,17%"
"07.07.2005","28,8250","28,8260","28,8450","28,7790","-0,03%"
"06.07.2005","28,8350","28,8360","28,8450","28,8070","0,02%"
"05.07.2005","28,8300","28,8140","28,8470","28,8060","0,14%"
"04.07.2005","28,7900","28,6520","28,8270","28,6520","0,56%"
"01.07.2005","28,6300","28,6630","28,6860","28,6280","0,00%"
"30.06.2005","28,6300","28,6680","28,6700","28,6100","-0,17%"
"29.06.2005","28,6800","28,5850","28,6920","28,5850","0,16%"
"28.06.2005","28,6330","28,5610","28,6530","28,5560","0,26%"
"27.06.2005","28,5600","28,6280","28,6300","28,5400","-0,29%"
"24.06.2005","28,6440","28,6250","28,6840","28,6220","-0,07%"
"23.06.2005","28,6630","28,5760","28,6700","28,5620","0,29%"
"22.06.2005","28,5810","28,5760","28,6150","28,5440","-0,00%"
"21.06.2005","28,5820","28,5250","28,6220","28,5250","0,20%"
"20.06.2005","28,5260","28,5290","28,5340","28,4600","0,02%"
"17.06.2005","28,5210","28,6050","28,6080","28,4980","-0,13%"
"16.06.2005","28,5570","28,5710","28,6060","28,5550","-0,05%"
"15.06.2005","28,5710","28,5760","28,6310","28,5670","0,06%"
"14.06.2005","28,5530","28,5640","28,5810","28,5400","0,24%"
"13.06.2005","28,4860","28,4830","28,4860","28,4830","0,00%"
"10.06.2005","28,4860","28,4460","28,4860","28,4460","0,14%"
"09.06.2005","28,4460","28,3510","28,4550","28,3510","0,32%"
